date,ticker,event_ticker,bucket,threshold,threshold_low,threshold_high,direction,strike_type,market_prob,actual_outcome,actual_tmax,result,settlement_value,volume,bid_price,ask_price
2023-01-29,HIGHNY-23JAN29-T48,HIGHNY-23JAN29,Below 48F,48.0,,48.0,below,less,0.01,0,53.06,no,0,539,0.0,0.01
2023-01-29,HIGHNY-23JAN29-B48.5,HIGHNY-23JAN29,48-50F,48.0,48.0,50.0,between,between,0.01,0,53.06,no,0,511,0.0,0.01
2023-01-29,HIGHNY-23JAN29-B50.5,HIGHNY-23JAN29,50-52F,50.0,50.0,52.0,between,between,0.01,0,53.06,no,0,1195,0.0,0.01
2023-01-29,HIGHNY-23JAN29-B52.5,HIGHNY-23JAN29,52-54F,52.0,52.0,54.0,between,between,0.98,1,53.06,yes,100,2096,0.95,1.0
2023-01-29,HIGHNY-23JAN29-B54.5,HIGHNY-23JAN29,54-56F,54.0,54.0,56.0,between,between,0.05,0,53.06,no,0,1203,0.0,0.05
2023-01-29,HIGHNY-23JAN29-T55,HIGHNY-23JAN29,Above 55F,55.0,55.0,,above,greater,0.03,0,53.06,no,0,1949,0.0,0.01
2023-01-30,HIGHNY-23JAN30-T50,HIGHNY-23JAN30,Below 50F,50.0,,50.0,below,less,0.01,0,55.04,no,0,2621,0.0,0.01
2023-01-30,HIGHNY-23JAN30-B50.5,HIGHNY-23JAN30,50-52F,50.0,50.0,52.0,between,between,0.01,0,55.04,no,0,1679,0.0,0.01
2023-01-30,HIGHNY-23JAN30-B52.5,HIGHNY-23JAN30,52-54F,52.0,52.0,54.0,between,between,0.01,0,55.04,no,0,3682,0.0,0.01
2023-01-30,HIGHNY-23JAN30-B54.5,HIGHNY-23JAN30,54-56F,54.0,54.0,56.0,between,between,0.98,1,55.04,yes,100,2470,0.73,1.0
2023-01-30,HIGHNY-23JAN30-B56.5,HIGHNY-23JAN30,56-58F,56.0,56.0,58.0,between,between,0.01,0,55.04,no,0,884,0.0,0.98
2023-01-30,HIGHNY-23JAN30-T57,HIGHNY-23JAN30,Above 57F,57.0,57.0,,above,greater,0.0,0,55.04,no,0,0,0.0,0.07
2023-01-31,HIGHNY-23JAN31-T41,HIGHNY-23JAN31,Below 41F,41.0,,41.0,below,less,0.01,0,50.0,no,0,2625,0.0,0.01
2023-01-31,HIGHNY-23JAN31-B41.5,HIGHNY-23JAN31,41-43F,41.0,41.0,43.0,between,between,0.02,0,50.0,no,0,2625,0.0,0.01
2023-01-31,HIGHNY-23JAN31-B43.5,HIGHNY-23JAN31,43-45F,43.0,43.0,45.0,between,between,0.01,0,50.0,no,0,522,0.0,0.01
2023-01-31,HIGHNY-23JAN31-B45.5,HIGHNY-23JAN31,45-47F,45.0,45.0,47.0,between,between,0.01,0,50.0,no,0,181,0.0,0.01
2023-01-31,HIGHNY-23JAN31-B47.5,HIGHNY-23JAN31,47-49F,47.0,47.0,49.0,between,between,0.01,0,50.0,no,0,1411,0.0,0.01
2023-01-31,HIGHNY-23JAN31-T48,HIGHNY-23JAN31,Above 48F,48.0,48.0,,above,greater,0.99,1,50.0,yes,100,2597,0.99,1.0
2023-02-01,HIGHNY-23FEB01-T32,HIGHNY-23FEB01,Below 32F,32.0,,32.0,below,less,0.01,0,37.94,no,0,40,0.0,0.01
2023-02-01,HIGHNY-23FEB01-B32.5,HIGHNY-23FEB01,32-34F,32.0,32.0,34.0,between,between,0.01,0,37.94,no,0,590,0.0,0.01
2023-02-01,HIGHNY-23FEB01-B34.5,HIGHNY-23FEB01,34-36F,34.0,34.0,36.0,between,between,0.01,0,37.94,no,0,470,0.0,0.01
2023-02-01,HIGHNY-23FEB01-B36.5,HIGHNY-23FEB01,36-38F,36.0,36.0,38.0,between,between,0.03,0,37.94,no,0,9451,0.0,0.01
2023-02-01,HIGHNY-23FEB01-B38.5,HIGHNY-23FEB01,38-40F,38.0,38.0,40.0,between,between,0.96,1,37.94,yes,100,645,0.96,1.0
2023-02-01,HIGHNY-23FEB01-T39,HIGHNY-23FEB01,Above 39F,39.0,39.0,,above,greater,0.04,0,37.94,no,0,766,0.0,0.04
2023-02-02,HIGHNY-23FEB02-T36,HIGHNY-23FEB02,Below 36F,36.0,,36.0,below,less,0.01,0,39.92,no,0,25,0.0,0.01
2023-02-02,HIGHNY-23FEB02-B36.5,HIGHNY-23FEB02,36-38F,36.0,36.0,38.0,between,between,0.0,0,39.92,no,0,0,0.0,0.01
2023-02-02,HIGHNY-23FEB02-B38.5,HIGHNY-23FEB02,38-40F,38.0,38.0,40.0,between,between,0.01,0,39.92,no,0,2655,0.0,0.01
2023-02-02,HIGHNY-23FEB02-B40.5,HIGHNY-23FEB02,40-42F,40.0,40.0,42.0,between,between,0.99,1,39.92,yes,100,1397,0.96,1.0
2023-02-02,HIGHNY-23FEB02-B42.5,HIGHNY-23FEB02,42-44F,42.0,42.0,44.0,between,between,0.01,0,39.92,no,0,2580,0.0,0.01
2023-02-02,HIGHNY-23FEB02-T43,HIGHNY-23FEB02,Above 43F,43.0,43.0,,above,greater,0.02,0,39.92,no,0,1141,0.0,0.02
2023-02-03,HIGHNY-23FEB03-T33,HIGHNY-23FEB03,Below 33F,33.0,,33.0,below,less,0.01,0,35.06,no,0,10041,0.0,0.01
2023-02-03,HIGHNY-23FEB03-B33.5,HIGHNY-23FEB03,33-35F,33.0,33.0,35.0,between,between,0.01,0,35.06,no,0,5593,0.0,0.01
2023-02-03,HIGHNY-23FEB03-B35.5,HIGHNY-23FEB03,35-37F,35.0,35.0,37.0,between,between,0.99,1,35.06,yes,100,1097,0.99,1.0
2023-02-03,HIGHNY-23FEB03-B37.5,HIGHNY-23FEB03,37-39F,37.0,37.0,39.0,between,between,0.01,0,35.06,no,0,1508,0.0,0.01
2023-02-03,HIGHNY-23FEB03-B39.5,HIGHNY-23FEB03,39-41F,39.0,39.0,41.0,between,between,0.01,0,35.06,no,0,817,0.0,0.01
2023-02-03,HIGHNY-23FEB03-T40,HIGHNY-23FEB03,Above 40F,40.0,40.0,,above,greater,0.01,0,35.06,no,0,437,0.0,0.01
2023-02-04,HIGHNY-23FEB04-T24,HIGHNY-23FEB04,Below 24F,24.0,,24.0,below,less,0.04,0,27.14,no,0,1925,0.0,0.01
2023-02-04,HIGHNY-23FEB04-B24.5,HIGHNY-23FEB04,24-26F,24.0,24.0,26.0,between,between,0.01,0,27.14,no,0,10382,0.0,0.02
2023-02-04,HIGHNY-23FEB04-B26.5,HIGHNY-23FEB04,26-28F,26.0,26.0,28.0,between,between,0.78,1,27.14,yes,100,1218,0.65,0.84
2023-02-04,HIGHNY-23FEB04-B28.5,HIGHNY-23FEB04,28-30F,28.0,28.0,30.0,between,between,0.22,0,27.14,no,0,2665,0.03,0.3
2023-02-04,HIGHNY-23FEB04-B30.5,HIGHNY-23FEB04,30-32F,30.0,30.0,32.0,between,between,0.01,0,27.14,no,0,1992,0.0,0.01
2023-02-04,HIGHNY-23FEB04-T31,HIGHNY-23FEB04,Above 31F,31.0,31.0,,above,greater,0.02,0,27.14,no,0,112,0.0,0.01
2023-02-05,HIGHNY-23FEB05-T42,HIGHNY-23FEB05,Below 42F,42.0,,42.0,below,less,0.01,0,48.92,no,0,9,0.0,0.01
2023-02-05,HIGHNY-23FEB05-B42.5,HIGHNY-23FEB05,42-44F,42.0,42.0,44.0,between,between,0.0,0,48.92,no,0,0,0.0,0.01
2023-02-05,HIGHNY-23FEB05-B44.5,HIGHNY-23FEB05,44-46F,44.0,44.0,46.0,between,between,0.01,0,48.92,no,0,1127,0.0,0.01
2023-02-05,HIGHNY-23FEB05-B46.5,HIGHNY-23FEB05,46-48F,46.0,46.0,48.0,between,between,0.01,0,48.92,no,0,8016,0.0,0.01
2023-02-05,HIGHNY-23FEB05-B48.5,HIGHNY-23FEB05,48-50F,48.0,48.0,50.0,between,between,0.99,1,48.92,yes,100,374,0.93,1.0
2023-02-05,HIGHNY-23FEB05-T49,HIGHNY-23FEB05,Above 49F,49.0,49.0,,above,greater,0.01,0,48.92,no,0,2563,0.0,0.07
2023-02-06,HIGHNY-23FEB06-T45,HIGHNY-23FEB06,Below 45F,45.0,,45.0,below,less,0.0,0,51.98,no,0,0,0.0,0.01
2023-02-06,HIGHNY-23FEB06-B45.5,HIGHNY-23FEB06,45-47F,45.0,45.0,47.0,between,between,0.01,0,51.98,no,0,93,0.0,0.01
2023-02-06,HIGHNY-23FEB06-B47.5,HIGHNY-23FEB06,47-49F,47.0,47.0,49.0,between,between,0.01,0,51.98,no,0,1130,0.0,0.01
2023-02-06,HIGHNY-23FEB06-B49.5,HIGHNY-23FEB06,49-51F,49.0,49.0,51.0,between,between,0.02,0,51.98,no,0,3191,0.0,0.01
2023-02-06,HIGHNY-23FEB06-B51.5,HIGHNY-23FEB06,51-53F,51.0,51.0,53.0,between,between,0.97,1,51.98,yes,100,1648,0.98,1.0
2023-02-06,HIGHNY-23FEB06-T52,HIGHNY-23FEB06,Above 52F,52.0,52.0,,above,greater,0.01,0,51.98,no,0,4641,0.0,0.01
2023-02-07,HIGHNY-23FEB07-T39,HIGHNY-23FEB07,Below 39F,39.0,,39.0,below,less,0.01,0,42.98,no,0,225,0.0,0.01
2023-02-07,HIGHNY-23FEB07-B39.5,HIGHNY-23FEB07,39-41F,39.0,39.0,41.0,between,between,0.01,0,42.98,no,0,1838,0.0,0.01
2023-02-07,HIGHNY-23FEB07-B41.5,HIGHNY-23FEB07,41-43F,41.0,41.0,43.0,between,between,0.01,0,42.98,no,0,1776,0.0,0.01
2023-02-07,HIGHNY-23FEB07-B43.5,HIGHNY-23FEB07,43-45F,43.0,43.0,45.0,between,between,0.99,1,42.98,yes,100,1716,0.99,1.0
2023-02-07,HIGHNY-23FEB07-B45.5,HIGHNY-23FEB07,45-47F,45.0,45.0,47.0,between,between,0.02,0,42.98,no,0,1356,0.0,0.01
2023-02-07,HIGHNY-23FEB07-T46,HIGHNY-23FEB07,Above 46F,46.0,46.0,,above,greater,0.1,0,42.98,no,0,290,0.0,0.01
2023-02-08,HIGHNY-23FEB08-T44,HIGHNY-23FEB08,Below 44F,44.0,,44.0,below,less,0.0,0,53.06,no,0,0,0.0,0.01
2023-02-08,HIGHNY-23FEB08-B44.5,HIGHNY-23FEB08,44-46F,44.0,44.0,46.0,between,between,0.0,0,53.06,no,0,0,0.0,0.01
2023-02-08,HIGHNY-23FEB08-B46.5,HIGHNY-23FEB08,46-48F,46.0,46.0,48.0,between,between,0.0,0,53.06,no,0,0,0.0,0.01
2023-02-08,HIGHNY-23FEB08-B48.5,HIGHNY-23FEB08,48-50F,48.0,48.0,50.0,between,between,0.02,0,53.06,no,0,558,0.0,0.01
2023-02-08,HIGHNY-23FEB08-B50.5,HIGHNY-23FEB08,50-52F,50.0,50.0,52.0,between,between,0.01,0,53.06,no,0,1052,0.0,0.01
2023-02-08,HIGHNY-23FEB08-T51,HIGHNY-23FEB08,Above 51F,51.0,51.0,,above,greater,0.99,1,53.06,yes,100,1760,0.99,1.0
2023-02-09,HIGHNY-23FEB09-T51,HIGHNY-23FEB09,Below 51F,51.0,,51.0,below,less,0.03,0,55.04,no,0,1279,0.0,0.01
2023-02-09,HIGHNY-23FEB09-B51.5,HIGHNY-23FEB09,51-53F,51.0,51.0,53.0,between,between,0.01,0,55.04,no,0,4967,0.0,0.01
2023-02-09,HIGHNY-23FEB09-B53.5,HIGHNY-23FEB09,53-55F,53.0,53.0,55.0,between,between,0.01,0,55.04,no,0,2679,0.0,0.01
2023-02-09,HIGHNY-23FEB09-B55.5,HIGHNY-23FEB09,55-57F,55.0,55.0,57.0,between,between,0.54,1,55.04,yes,100,2133,0.6,0.8
2023-02-09,HIGHNY-23FEB09-B57.5,HIGHNY-23FEB09,57-59F,57.0,57.0,59.0,between,between,0.24,0,55.04,no,0,2964,0.14,0.27
2023-02-09,HIGHNY-23FEB09-T58,HIGHNY-23FEB09,Above 58F,58.0,58.0,,above,greater,0.01,0,55.04,no,0,2212,0.01,0.02
2023-02-10,HIGHNY-23FEB10-T53,HIGHNY-23FEB10,Below 53F,53.0,,53.0,below,less,0.01,0,60.98,no,0,1087,0.0,0.01
2023-02-10,HIGHNY-23FEB10-B53.5,HIGHNY-23FEB10,53-55F,53.0,53.0,55.0,between,between,0.01,0,60.98,no,0,743,0.0,0.01
2023-02-10,HIGHNY-23FEB10-B55.5,HIGHNY-23FEB10,55-57F,55.0,55.0,57.0,between,between,0.01,0,60.98,no,0,420,0.0,0.01
2023-02-10,HIGHNY-23FEB10-B57.5,HIGHNY-23FEB10,57-59F,57.0,57.0,59.0,between,between,0.01,0,60.98,no,0,664,0.0,0.01
2023-02-10,HIGHNY-23FEB10-B59.5,HIGHNY-23FEB10,59-61F,59.0,59.0,61.0,between,between,0.01,0,60.98,no,0,1232,0.0,0.01
2023-02-10,HIGHNY-23FEB10-T60,HIGHNY-23FEB10,Above 60F,60.0,60.0,,above,greater,0.99,1,60.98,yes,100,787,0.99,1.0
2023-02-11,HIGHNY-23FEB11-T41,HIGHNY-23FEB11,Below 41F,41.0,,41.0,below,less,0.0,0,46.04,no,0,0,0.0,0.01
2023-02-11,HIGHNY-23FEB11-B41.5,HIGHNY-23FEB11,41-43F,41.0,41.0,43.0,between,between,0.02,0,46.04,no,0,27,0.0,0.01
2023-02-11,HIGHNY-23FEB11-B43.5,HIGHNY-23FEB11,43-45F,43.0,43.0,45.0,between,between,0.01,0,46.04,no,0,1984,0.0,0.01
2023-02-11,HIGHNY-23FEB11-B45.5,HIGHNY-23FEB11,45-47F,45.0,45.0,47.0,between,between,0.99,1,46.04,yes,100,2383,0.51,1.0
2023-02-11,HIGHNY-23FEB11-B47.5,HIGHNY-23FEB11,47-49F,47.0,47.0,49.0,between,between,0.01,0,46.04,no,0,1894,0.0,0.08
2023-02-11,HIGHNY-23FEB11-T48,HIGHNY-23FEB11,Above 48F,48.0,48.0,,above,greater,0.01,0,46.04,no,0,3330,0.0,0.01
2023-02-12,HIGHNY-23FEB12-T43,HIGHNY-23FEB12,Below 43F,43.0,,43.0,below,less,0.0,0,48.02,no,0,0,0.0,0.01
2023-02-12,HIGHNY-23FEB12-B43.5,HIGHNY-23FEB12,43-45F,43.0,43.0,45.0,between,between,0.01,0,48.02,no,0,1318,0.0,0.01
2023-02-12,HIGHNY-23FEB12-B45.5,HIGHNY-23FEB12,45-47F,45.0,45.0,47.0,between,between,0.01,0,48.02,no,0,1078,0.0,0.01
2023-02-12,HIGHNY-23FEB12-B47.5,HIGHNY-23FEB12,47-49F,47.0,47.0,49.0,between,between,0.99,1,48.02,yes,100,1040,0.8,1.0
2023-02-12,HIGHNY-23FEB12-B49.5,HIGHNY-23FEB12,49-51F,49.0,49.0,51.0,between,between,0.01,0,48.02,no,0,1431,0.0,0.19
2023-02-12,HIGHNY-23FEB12-T50,HIGHNY-23FEB12,Above 50F,50.0,50.0,,above,greater,0.02,0,48.02,no,0,652,0.0,0.03
2023-02-13,HIGHNY-23FEB13-T49,HIGHNY-23FEB13,Below 49F,49.0,,49.0,below,less,0.0,0,57.02,no,0,0,0.0,0.01
2023-02-13,HIGHNY-23FEB13-B49.5,HIGHNY-23FEB13,49-51F,49.0,49.0,51.0,between,between,0.01,0,57.02,no,0,114,0.0,0.01
2023-02-13,HIGHNY-23FEB13-B51.5,HIGHNY-23FEB13,51-53F,51.0,51.0,53.0,between,between,0.01,0,57.02,no,0,2462,0.0,0.01
2023-02-13,HIGHNY-23FEB13-B53.5,HIGHNY-23FEB13,53-55F,53.0,53.0,55.0,between,between,0.01,0,57.02,no,0,1929,0.0,0.01
2023-02-13,HIGHNY-23FEB13-B55.5,HIGHNY-23FEB13,55-57F,55.0,55.0,57.0,between,between,0.01,0,57.02,no,0,1138,0.0,0.01
2023-02-13,HIGHNY-23FEB13-T56,HIGHNY-23FEB13,Above 56F,56.0,56.0,,above,greater,0.99,1,57.02,yes,100,1204,0.99,1.0
2023-02-14,HIGHNY-23FEB14-T47,HIGHNY-23FEB14,Below 47F,47.0,,47.0,below,less,0.0,0,53.96,no,0,0,0.0,0.01
2023-02-14,HIGHNY-23FEB14-B47.5,HIGHNY-23FEB14,47-49F,47.0,47.0,49.0,between,between,0.0,0,53.96,no,0,0,0.0,0.01
2023-02-14,HIGHNY-23FEB14-B49.5,HIGHNY-23FEB14,49-51F,49.0,49.0,51.0,between,between,0.01,0,53.96,no,0,29,0.0,0.01
2023-02-14,HIGHNY-23FEB14-B51.5,HIGHNY-23FEB14,51-53F,51.0,51.0,53.0,between,between,0.01,0,53.96,no,0,938,0.0,0.01
2023-02-14,HIGHNY-23FEB14-B53.5,HIGHNY-23FEB14,53-55F,53.0,53.0,55.0,between,between,0.97,1,53.96,yes,100,631,0.96,1.0
2023-02-14,HIGHNY-23FEB14-T54,HIGHNY-23FEB14,Above 54F,54.0,54.0,,above,greater,0.03,0,53.96,no,0,2477,0.0,0.01
2023-02-15,HIGHNY-23FEB15-T54,HIGHNY-23FEB15,Below 54F,54.0,,54.0,below,less,0.0,0,66.92,no,0,0,0.0,0.01
2023-02-15,HIGHNY-23FEB15-B54.5,HIGHNY-23FEB15,54-56F,54.0,54.0,56.0,between,between,0.0,0,66.92,no,0,0,0.0,0.01
2023-02-15,HIGHNY-23FEB15-B56.5,HIGHNY-23FEB15,56-58F,56.0,56.0,58.0,between,between,0.14,0,66.92,no,0,114,0.0,0.01
2023-02-15,HIGHNY-23FEB15-B58.5,HIGHNY-23FEB15,58-60F,58.0,58.0,60.0,between,between,0.01,0,66.92,no,0,489,0.0,0.01
2023-02-15,HIGHNY-23FEB15-B60.5,HIGHNY-23FEB15,60-62F,60.0,60.0,62.0,between,between,0.01,0,66.92,no,0,482,0.0,0.01
2023-02-15,HIGHNY-23FEB15-T61,HIGHNY-23FEB15,Above 61F,61.0,61.0,,above,greater,0.99,1,66.92,yes,100,1416,0.99,1.0
2023-02-16,HIGHNY-23FEB16-T55,HIGHNY-23FEB16,Below 55F,55.0,,55.0,below,less,0.0,0,69.98,no,0,0,0.0,0.01
2023-02-16,HIGHNY-23FEB16-B55.5,HIGHNY-23FEB16,55-57F,55.0,55.0,57.0,between,between,0.0,0,69.98,no,0,0,0.0,0.01
2023-02-16,HIGHNY-23FEB16-B57.5,HIGHNY-23FEB16,57-59F,57.0,57.0,59.0,between,between,0.0,0,69.98,no,0,0,0.0,0.01
2023-02-16,HIGHNY-23FEB16-B59.5,HIGHNY-23FEB16,59-61F,59.0,59.0,61.0,between,between,0.01,0,69.98,no,0,579,0.0,0.01
2023-02-16,HIGHNY-23FEB16-B61.5,HIGHNY-23FEB16,61-63F,61.0,61.0,63.0,between,between,0.05,0,69.98,no,0,938,0.0,0.01
2023-02-16,HIGHNY-23FEB16-T62,HIGHNY-23FEB16,Above 62F,62.0,62.0,,above,greater,0.98,1,69.98,yes,100,1354,0.99,1.0
2023-02-17,HIGHNY-23FEB17-B58.5,HIGHNY-23FEB17,58-60F,58.0,58.0,60.0,between,between,0.01,0,60.98,no,0,4384,0.0,0.01
2023-02-17,HIGHNY-23FEB17-T58,HIGHNY-23FEB17,Below 58F,58.0,,58.0,below,less,0.01,0,60.98,no,0,1168,0.0,0.01
2023-02-17,HIGHNY-23FEB17-B60.5,HIGHNY-23FEB17,60-62F,60.0,60.0,62.0,between,between,0.98,1,60.98,yes,100,1883,0.99,1.0
2023-02-17,HIGHNY-23FEB17-B62.5,HIGHNY-23FEB17,62-64F,62.0,62.0,64.0,between,between,0.13,0,60.98,no,0,2437,0.0,0.02
2023-02-17,HIGHNY-23FEB17-B64.5,HIGHNY-23FEB17,64-66F,64.0,64.0,66.0,between,between,0.04,0,60.98,no,0,1869,0.0,0.01
2023-02-17,HIGHNY-23FEB17-T65,HIGHNY-23FEB17,Above 65F,65.0,65.0,,above,greater,0.01,0,60.98,no,0,464,0.0,0.02
2023-02-18,HIGHNY-23FEB18-T39,HIGHNY-23FEB18,Below 39F,39.0,,39.0,below,less,0.0,0,42.98,no,0,0,0.0,0.01
2023-02-18,HIGHNY-23FEB18-B39.5,HIGHNY-23FEB18,39-41F,39.0,39.0,41.0,between,between,0.01,0,42.98,no,0,472,0.0,0.01
2023-02-18,HIGHNY-23FEB18-B41.5,HIGHNY-23FEB18,41-43F,41.0,41.0,43.0,between,between,0.01,0,42.98,no,0,1122,0.0,0.01
2023-02-18,HIGHNY-23FEB18-B43.5,HIGHNY-23FEB18,43-45F,43.0,43.0,45.0,between,between,0.99,1,42.98,yes,100,586,0.99,1.0
2023-02-18,HIGHNY-23FEB18-B45.5,HIGHNY-23FEB18,45-47F,45.0,45.0,47.0,between,between,0.16,0,42.98,no,0,304,0.0,0.05
2023-02-18,HIGHNY-23FEB18-T46,HIGHNY-23FEB18,Above 46F,46.0,46.0,,above,greater,0.13,0,42.98,no,0,83,0.0,0.01
2023-02-19,HIGHNY-23FEB19-B45.5,HIGHNY-23FEB19,45-47F,45.0,45.0,47.0,between,between,0.01,0,50.0,no,0,32,0.0,0.01
2023-02-19,HIGHNY-23FEB19-T45,HIGHNY-23FEB19,Below 45F,45.0,,45.0,below,less,0.0,0,50.0,no,0,0,0.0,0.01
2023-02-19,HIGHNY-23FEB19-B47.5,HIGHNY-23FEB19,47-49F,47.0,47.0,49.0,between,between,0.01,0,50.0,no,0,4137,0.0,0.01
2023-02-19,HIGHNY-23FEB19-B49.5,HIGHNY-23FEB19,49-51F,49.0,49.0,51.0,between,between,0.99,1,50.0,yes,100,2542,0.98,1.0
2023-02-19,HIGHNY-23FEB19-B51.5,HIGHNY-23FEB19,51-53F,51.0,51.0,53.0,between,between,0.01,0,50.0,no,0,1860,0.0,0.03
2023-02-19,HIGHNY-23FEB19-T52,HIGHNY-23FEB19,Above 52F,52.0,52.0,,above,greater,0.01,0,50.0,no,0,210,0.0,0.01
2023-02-20,HIGHNY-23FEB20-B51.5,HIGHNY-23FEB20,51-53F,51.0,51.0,53.0,between,between,0.0,0,60.98,no,0,0,0.0,0.01
2023-02-20,HIGHNY-23FEB20-T51,HIGHNY-23FEB20,Below 51F,51.0,,51.0,below,less,0.0,0,60.98,no,0,0,0.0,0.01
2023-02-20,HIGHNY-23FEB20-B53.5,HIGHNY-23FEB20,53-55F,53.0,53.0,55.0,between,between,0.01,0,60.98,no,0,534,0.0,0.01
2023-02-20,HIGHNY-23FEB20-B55.5,HIGHNY-23FEB20,55-57F,55.0,55.0,57.0,between,between,0.01,0,60.98,no,0,1192,0.0,0.01
2023-02-20,HIGHNY-23FEB20-B57.5,HIGHNY-23FEB20,57-59F,57.0,57.0,59.0,between,between,0.02,0,60.98,no,0,1044,0.0,0.01
2023-02-20,HIGHNY-23FEB20-T58,HIGHNY-23FEB20,Above 58F,58.0,58.0,,above,greater,0.99,1,60.98,yes,100,3155,0.99,1.0
2023-02-21,HIGHNY-23FEB21-B45.5,HIGHNY-23FEB21,45-47F,45.0,45.0,47.0,between,between,0.01,0,50.0,no,0,2911,0.0,0.01
2023-02-21,HIGHNY-23FEB21-T45,HIGHNY-23FEB21,Below 45F,45.0,,45.0,below,less,0.01,0,50.0,no,0,2206,0.0,0.01
2023-02-21,HIGHNY-23FEB21-B47.5,HIGHNY-23FEB21,47-49F,47.0,47.0,49.0,between,between,0.01,0,50.0,no,0,8806,0.0,0.01
2023-02-21,HIGHNY-23FEB21-B49.5,HIGHNY-23FEB21,49-51F,49.0,49.0,51.0,between,between,0.99,1,50.0,yes,100,3245,0.99,1.0
2023-02-21,HIGHNY-23FEB21-B51.5,HIGHNY-23FEB21,51-53F,51.0,51.0,53.0,between,between,0.01,0,50.0,no,0,3054,0.0,0.01
2023-02-21,HIGHNY-23FEB21-T52,HIGHNY-23FEB21,Above 52F,52.0,52.0,,above,greater,0.01,0,50.0,no,0,3702,0.0,0.01
2023-02-22,HIGHNY-23FEB22-T44,HIGHNY-23FEB22,Below 44F,44.0,,44.0,below,less,0.01,0,44.06,no,0,2282,0.0,0.01
2023-02-22,HIGHNY-23FEB22-B44.5,HIGHNY-23FEB22,44-46F,44.0,44.0,46.0,between,between,0.99,1,44.06,yes,100,949,0.99,1.0
2023-02-22,HIGHNY-23FEB22-B46.5,HIGHNY-23FEB22,46-48F,46.0,46.0,48.0,between,between,0.01,0,44.06,no,0,1334,0.0,0.01
2023-02-22,HIGHNY-23FEB22-B48.5,HIGHNY-23FEB22,48-50F,48.0,48.0,50.0,between,between,0.01,0,44.06,no,0,1662,0.0,0.01
2023-02-22,HIGHNY-23FEB22-B50.5,HIGHNY-23FEB22,50-52F,50.0,50.0,52.0,between,between,0.0,0,44.06,no,0,0,0.0,0.01
2023-02-22,HIGHNY-23FEB22-T51,HIGHNY-23FEB22,Above 51F,51.0,51.0,,above,greater,0.0,0,44.06,no,0,0,0.0,0.01
2023-02-23,HIGHNY-23FEB23-T49,HIGHNY-23FEB23,Below 49F,49.0,,49.0,below,less,0.84,1,44.0,yes,100,1953,0.84,1.0
2023-02-23,HIGHNY-23FEB23-B49.5,HIGHNY-23FEB23,49-51F,49.0,49.0,51.0,between,between,0.15,0,44.0,no,0,223,0.0,0.16
2023-02-23,HIGHNY-23FEB23-B51.5,HIGHNY-23FEB23,51-53F,51.0,51.0,53.0,between,between,0.01,0,44.0,no,0,1372,0.0,0.04
2023-02-23,HIGHNY-23FEB23-B53.5,HIGHNY-23FEB23,53-55F,53.0,53.0,55.0,between,between,0.01,0,44.0,no,0,397,0.0,0.01
2023-02-23,HIGHNY-23FEB23-B55.5,HIGHNY-23FEB23,55-57F,55.0,55.0,57.0,between,between,0.01,0,44.0,no,0,64,0.0,0.01
2023-02-23,HIGHNY-23FEB23-T56,HIGHNY-23FEB23,Above 56F,56.0,56.0,,above,greater,0.0,0,44.0,no,0,0,0.0,0.01
2023-02-24,HIGHNY-23FEB24-T44,HIGHNY-23FEB24,Below 44F,44.0,,44.0,below,less,0.01,0,44.96,no,0,1581,0.0,0.01
2023-02-24,HIGHNY-23FEB24-B44.5,HIGHNY-23FEB24,44-46F,44.0,44.0,46.0,between,between,0.99,1,44.96,yes,100,3070,0.97,1.0
2023-02-24,HIGHNY-23FEB24-B46.5,HIGHNY-23FEB24,46-48F,46.0,46.0,48.0,between,between,0.01,0,44.96,no,0,1444,0.01,0.02
2023-02-24,HIGHNY-23FEB24-B48.5,HIGHNY-23FEB24,48-50F,48.0,48.0,50.0,between,between,0.02,0,44.96,no,0,328,0.0,0.01
2023-02-24,HIGHNY-23FEB24-B50.5,HIGHNY-23FEB24,50-52F,50.0,50.0,52.0,between,between,0.11,0,44.96,no,0,10,0.0,0.01
2023-02-24,HIGHNY-23FEB24-T51,HIGHNY-23FEB24,Above 51F,51.0,51.0,,above,greater,0.04,0,44.96,no,0,10,0.0,0.01
2023-02-25,HIGHNY-23FEB25-B31.5,HIGHNY-23FEB25,31-33F,31.0,31.0,33.0,between,between,0.01,0,33.08,no,0,2997,0.0,0.01
2023-02-25,HIGHNY-23FEB25-T31,HIGHNY-23FEB25,Below 31F,31.0,,31.0,below,less,0.01,0,33.08,no,0,1636,0.0,0.01
2023-02-25,HIGHNY-23FEB25-B33.5,HIGHNY-23FEB25,33-35F,33.0,33.0,35.0,between,between,0.9,1,33.08,yes,100,695,0.75,0.97
2023-02-25,HIGHNY-23FEB25-B35.5,HIGHNY-23FEB25,35-37F,35.0,35.0,37.0,between,between,0.01,0,33.08,no,0,1125,0.01,0.99
2023-02-25,HIGHNY-23FEB25-B37.5,HIGHNY-23FEB25,37-39F,37.0,37.0,39.0,between,between,0.01,0,33.08,no,0,700,0.01,0.97
2023-02-25,HIGHNY-23FEB25-T38,HIGHNY-23FEB25,Above 38F,38.0,38.0,,above,greater,0.01,0,33.08,no,0,390,0.0,0.05
